ID,Year_Birth,Education,Marital_Status,Income,Kidsin_home,Teenin_home,Date_became_customer,numberofdayssincelastpurchase,AmountspentDrinks,AmountspentFruits,AmountspentMeat,AmountspentFish,AmountspentSweet,AmountspentGold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,total_spent,age,total_children,total_camp_accepted,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Churn_Risk,fav_category,Deal_User_Type,Age_group,Has_child,total_purchases,Country
6613,1970,Master,Couple,44511,1,0,12/10/2012,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,727,45,1,0,4,4,4,12,Low Risk,Drinks,Heavy,Adult,Has child,20,Spain
10827,1967,PHD,Couple,36947,1,1,07/08/2012,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,146,48,2,0,3,2,2,7,Low Risk,Drinks,Heavy,Adult,Has child,7,India
5491,1951,Master,Couple,47352,0,1,11/04/2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,319,64,1,0,2,3,3,8,Low Risk,Drinks,Heavy,Adult,Has child,12,Spain
8402,1953,Master,Couple,67087,0,1,17/12/2013,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,794,62,1,0,3,4,4,11,Low Risk,Drinks,Medium,Adult,Has child,20,Germany
8783,1950,Master,Couple,57045,0,1,08/09/2012,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,454,65,1,0,3,3,3,9,Low Risk,Drinks,Medium,Senior,Has child,15,Spain
10010,1953,PHD,Alone,36957,1,1,06/09/2012,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,152,62,2,0,3,2,2,7,Low Risk,Drinks,Heavy,Adult,Has child,7,Canada
618,1977,PHD,Couple,69389,0,1,28/09/2012,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,797,38,1,0,5,5,4,14,Low Risk,Drinks,Light,Adult,Has child,21,Canada
9121,1972,Master,Couple,80134,1,0,20/05/2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1690,43,1,3,3,3,5,11,Low Risk,Drinks,Medium,Adult,Has child,14,Spain
361,1969,Master,Couple,43142,1,1,18/02/2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,20,46,2,0,1,1,1,3,Low Risk,Meat,Light,Adult,Has child,3,Australia
4310,1944,Master,Couple,80589,0,0,22/01/2014,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,1428,71,0,1,4,4,5,13,Low Risk,Meat,Light,Senior,No child,20,Canada
2678,1990,Master,Alone,34412,1,0,13/02/2013,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,209,25,1,0,2,2,3,7,Low Risk,Gold,Medium,Adult,Has child,8,South Africa
6376,1979,Master,Alone,57537,1,0,10/06/2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,545,36,1,0,1,3,3,7,Low Risk,Drinks,Heavy,Adult,Has child,15,South Africa
524,1966,Undergraduate,Couple,22634,0,0,16/01/2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,96,49,0,0,3,1,2,6,Low Risk,Gold,Light,Adult,No child,5,Australia
10341,1948,Master,Couple,51315,0,0,23/02/2014,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,222,67,0,0,3,2,3,8,Low Risk,Drinks,Light,Senior,No child,9,Spain
5654,1972,Master,Couple,36026,2,1,16/03/2014,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,61,43,3,0,4,1,2,7,Low Risk,Drinks,Medium,Adult,Has child,5,Spain
4098,1973,Master,Couple,24639,1,1,28/01/2014,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,44,42,2,0,5,2,1,8,Low Risk,Drinks,Medium,Adult,Has child,6,Germany
5824,1972,PHD,Couple,34578,2,1,11/04/2014,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,8,43,3,0,5,1,1,7,Low Risk,Drinks,Light,Adult,Has child,3,India
7000,1972,Undergraduate,Alone,65704,0,0,13/10/2013,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,817,43,0,0,5,5,4,14,Low Risk,Drinks,Light,Adult,No child,22,Spain
2561,1966,Master,Alone,63810,0,1,11/11/2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,1371,49,1,1,3,4,5,12,Low Risk,Drinks,Heavy,Adult,Has child,19,South Africa
5229,1969,PHD,Couple,54132,0,1,16/02/2014,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,46,1,0,1,1,1,3,Low Risk,Drinks,Light,Adult,Has child,4,South Africa
4086,1959,Master,Couple,18690,0,0,28/12/2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,60,56,0,0,2,1,2,5,Low Risk,Fish,Light,Adult,No child,4,Spain
2428,1970,Master,Couple,28164,1,0,04/05/2013,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,78,45,1,0,4,2,2,8,Low Risk,Meat,Medium,Adult,Has child,6,South Africa
8254,1974,PHD,Couple,34596,1,0,13/04/2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,23,41,1,0,3,1,1,5,Low Risk,Drinks,Light,Adult,Has child,3,Spain
2836,1972,PHD,Couple,43269,1,0,16/09/2013,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,19,43,1,0,2,1,1,4,Low Risk,Drinks,Light,Adult,Has child,3,Spain
8418,1958,Undergraduate,Alone,38741,1,1,30/03/2014,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,61,57,2,0,2,1,2,5,Low Risk,Meat,Medium,Adult,Has child,5,South Africa
1362,1972,Master,Alone,31907,0,0,04/03/2013,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,449,43,0,0,2,3,3,8,Low Risk,Fish,Light,Adult,No child,13,Spain
7152,1983,Master,Couple,27100,1,0,05/04/2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,37,32,1,0,2,1,1,4,Low Risk,Meat,Light,Adult,Has child,4,India
10033,1973,Undergraduate,Alone,31163,1,0,13/02/2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,38,42,1,0,3,1,1,5,Low Risk,Fish,Light,Adult,Has child,4,Spain
9349,1985,Master,Couple,92533,0,0,19/12/2013,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,1131,30,0,2,1,5,4,10,Low Risk,Drinks,Light,Adult,No child,22,Canada
274,1973,Master,Alone,34853,1,1,23/12/2013,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,34,42,2,0,2,1,1,4,Low Risk,Meat,Medium,Adult,Has child,5,South Africa
3388,1967,Master,Alone,70844,1,1,30/10/2013,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,294,48,2,0,5,3,3,11,Low Risk,Drinks,Heavy,Adult,Has child,12,Spain
922,1979,Undergraduate,Couple,31086,1,1,04/05/2013,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,48,36,2,1,2,1,1,4,Low Risk,Drinks,Medium,Adult,Has child,4,South Africa
8588,1961,Master,Couple,60544,1,1,25/08/2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,289,54,2,0,1,3,3,7,Low Risk,Drinks,Heavy,Adult,Has child,11,Spain
2518,1986,Undergraduate,Couple,20491,0,0,25/01/2013,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,30,29,0,0,5,1,1,7,Low Risk,Gold,Light,Adult,No child,3,South Africa
574,1964,Master,Couple,42523,0,0,23/04/2014,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,125,51,0,0,1,2,2,5,Low Risk,Fruits,Light,Adult,No child,6,South Africa
3220,1983,Master,Couple,39922,1,0,14/02/2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,156,32,1,0,4,2,2,8,Low Risk,Meat,Medium,Adult,Has child,7,Germany
5967,1952,Master,Couple,33402,1,1,18/07/2013,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,70,63,2,0,2,2,2,6,Low Risk,Drinks,Medium,Adult,Has child,6,Germany
1183,1949,Master,Couple,36408,1,1,21/09/2013,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,22,66,2,0,5,1,1,7,Low Risk,Drinks,Light,Senior,Has child,3,Spain
6856,1979,Master,Couple,21645,1,0,03/09/2012,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,65,36,1,0,2,2,2,6,Low Risk,Meat,Medium,Adult,Has child,6,Spain
4530,1948,Master,Alone,78427,0,0,24/10/2012,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,1930,67,0,1,4,4,5,13,Low Risk,Drinks,Medium,Senior,No child,20,Canada
1553,1946,Master,Couple,82657,0,0,27/09/2013,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,2283,69,0,2,2,5,5,12,High Risk,Drinks,Light,Senior,No child,22,Spain
4682,1958,Master,Couple,51876,0,0,15/10/2013,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,310,57,0,0,1,3,3,7,Low Risk,Meat,Light,Adult,No child,12,Spain
8204,1971,Undergraduate,Couple,78041,0,0,16/12/2012,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,1319,44,0,0,1,4,5,10,High Risk,Meat,Light,Adult,No child,17,USA
5221,1957,Master,Couple,52852,0,1,01/12/2012,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,879,58,1,1,1,5,4,10,Low Risk,Drinks,Heavy,Adult,Has child,22,Spain
1232,1982,PHD,Couple,70038,0,0,25/10/2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,1244,33,0,0,3,4,5,12,Low Risk,Drinks,Light,Adult,No child,16,USA
1927,1973,Undergraduate,Couple,69401,0,1,23/03/2014,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,690,42,1,0,3,3,4,10,Low Risk,Drinks,Heavy,Adult,Has child,13,Spain
5788,1972,Master,Couple,46053,1,0,17/02/2013,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,209,43,1,0,3,2,3,8,Low Risk,Meat,Medium,Adult,Has child,9,Spain
6652,1965,Master,Couple,77343,0,0,09/06/2014,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,1134,50,0,0,4,4,4,12,Low Risk,Meat,Light,Adult,No child,16,Spain
6246,1953,Master,Alone,73892,0,0,13/11/2013,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,1507,62,0,0,3,5,5,13,Low Risk,Drinks,Light,Adult,No child,22,Spain
5975,1967,PHD,Alone,40304,1,0,30/09/2013,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,57,48,1,0,1,1,2,4,Low Risk,Drinks,Light,Adult,Has child,5,USA
6875,1965,PHD,Couple,32727,0,0,28/08/2012,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,529,50,0,0,4,3,3,10,Low Risk,Meat,Medium,Adult,No child,15,Canada
4399,1969,Master,Couple,68695,0,0,25/06/2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,1091,46,0,0,5,3,4,12,Low Risk,Drinks,Light,Adult,No child,15,Australia
4042,1971,Master,Alone,43300,0,1,13/10/2012,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,180,44,1,0,1,2,2,5,Low Risk,Drinks,Medium,Adult,Has child,8,South Africa
2157,1972,Master,Couple,26290,1,1,12/01/2013,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,77,43,2,0,3,2,2,7,Low Risk,Gold,Heavy,Adult,Has child,6,Spain
10133,1970,Master,Alone,93790,0,0,12/02/2014,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,2349,45,0,3,5,5,5,15,Low Risk,Drinks,Light,Adult,No child,25,Germany
2525,1974,PHD,Couple,38410,0,0,14/09/2012,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,534,41,0,0,2,4,3,9,Low Risk,Drinks,Medium,Adult,No child,16,Spain
8233,1950,Master,Alone,64866,0,1,26/01/2014,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,556,65,1,1,5,4,3,12,Low Risk,Drinks,Heavy,Senior,Has child,17,Spain
9483,1959,Master,Couple,57957,0,1,19/08/2013,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,637,56,1,0,4,4,4,12,Low Risk,Drinks,Heavy,Adult,Has child,18,Spain
2945,1955,PHD,Couple,46015,1,1,13/04/2014,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,46,60,2,2,4,1,1,6,Low Risk,Drinks,Light,Adult,Has child,4,Canada
10403,1978,Master,Couple,16531,1,0,18/06/2014,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,44,37,1,0,3,2,1,6,Low Risk,Fruits,Medium,Adult,Has child,6,Canada
5074,1986,Master,Couple,28072,1,0,08/07/2013,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,47,29,1,0,5,1,1,7,Low Risk,Drinks,Light,Adult,Has child,4,Canada
10524,1963,Master,Alone,49476,0,1,20/06/2013,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,795,52,1,0,4,4,4,12,Low Risk,Drinks,Heavy,Adult,Has child,18,South Africa
4690,1953,Master,Couple,50725,0,1,13/02/2013,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,586,62,1,0,3,4,3,10,Low Risk,Drinks,Heavy,Adult,Has child,17,Spain
7521,1952,Master,Couple,83844,0,0,12/05/2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,1574,63,0,1,3,4,5,12,Low Risk,Drinks,Light,Adult,No child,19,Australia
7196,1950,PHD,Couple,41145,1,1,08/02/2014,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,13,65,2,0,4,1,1,6,Low Risk,Drinks,Light,Senior,Has child,3,Spain
4406,1970,Master,Couple,67419,0,1,16/01/2013,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,1471,45,1,0,4,5,5,14,Low Risk,Drinks,Heavy,Adult,Has child,21,Spain
9672,1970,Undergraduate,Couple,23162,1,1,21/12/2013,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,65,45,2,0,1,1,2,4,Low Risk,Gold,Medium,Adult,Has child,5,Spain
4864,1977,Master,Couple,34380,1,0,02/05/2013,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,175,38,1,0,2,2,2,6,Low Risk,Drinks,Heavy,Adult,Has child,8,South Africa
4706,1966,Master,Alone,34704,0,1,27/04/2013,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,40,49,1,0,2,1,1,4,Low Risk,Drinks,Light,Adult,Has child,4,South Africa
4070,1969,PHD,Couple,94871,0,2,01/09/2012,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,1078,46,2,2,1,4,4,9,Low Risk,Meat,Light,Adult,Has child,17,India
25,1958,Master,Couple,65148,0,1,16/11/2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,1115,57,1,0,5,4,4,13,Low Risk,Drinks,Medium,Adult,Has child,19,Spain
3697,1954,Master,Couple,39898,0,1,12/02/2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,134,61,1,0,4,2,2,8,Low Risk,Drinks,Medium,Adult,Has child,7,Spain
217,1956,Master,Alone,64857,0,0,23/11/2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,1540,59,0,0,2,5,5,12,High Risk,Meat,Light,Adult,No child,22,Spain
4220,1970,PHD,Couple,59892,0,1,02/11/2013,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,87,45,1,0,4,2,2,8,Low Risk,Drinks,Light,Adult,Has child,6,Germany
5286,1987,Master,Alone,41020,0,0,28/10/2013,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,217,28,0,0,2,2,3,7,Low Risk,Drinks,Light,Adult,No child,9,Canada
9559,1961,PHD,Couple,57072,0,1,24/01/2014,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,1034,54,1,1,2,5,4,11,Low Risk,Drinks,Medium,Adult,Has child,25,Germany
2849,1979,Master,Alone,60474,0,1,01/04/2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,1180,36,1,0,4,5,5,14,Low Risk,Meat,Heavy,Adult,Has child,24,USA
7787,1960,Master,Couple,62807,0,1,31/08/2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,819,55,1,0,1,4,4,9,Low Risk,Drinks,Medium,Adult,Has child,20,India
3102,1981,Undergraduate,Couple,19414,1,0,16/10/2013,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,32,34,1,0,4,1,1,6,Low Risk,Meat,Light,Adult,Has child,4,India
5868,1980,Master,Couple,19107,1,0,22/08/2013,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,46,35,1,0,3,1,1,5,Low Risk,Gold,Medium,Adult,Has child,4,Spain
8370,1976,Undergraduate,Couple,75484,0,1,02/08/2012,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,1159,39,1,0,3,4,4,11,Low Risk,Drinks,Medium,Adult,Has child,16,Spain
9988,1976,Master,Alone,70379,0,1,03/03/2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,860,39,1,0,1,5,4,10,Low Risk,Drinks,Medium,Adult,Has child,22,USA
2939,1970,Master,Couple,79419,0,0,22/06/2014,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,1631,45,0,0,1,3,5,9,High Risk,Drinks,Light,Adult,No child,14,Spain
5529,1946,PHD,Couple,64014,2,1,10/06/2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,444,69,3,1,3,3,3,9,Low Risk,Drinks,Heavy,Senior,Has child,15,South Africa
9743,1955,Master,Couple,76998,0,1,11/01/2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,1910,60,1,1,1,5,5,11,High Risk,Drinks,Medium,Adult,Has child,27,Spain
5763,1972,Master,Couple,49854,1,0,10/11/2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,380,43,1,0,2,3,3,8,Low Risk,Meat,Heavy,Adult,Has child,13,Spain
3478,1971,PHD,Couple,60585,1,1,24/06/2013,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,736,44,2,0,5,4,4,13,Low Risk,Meat,Heavy,Adult,Has child,20,South Africa
7494,1950,PHD,Alone,42873,1,1,21/01/2013,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,269,65,2,0,5,3,3,11,Low Risk,Drinks,Heavy,Senior,Has child,11,South Africa
1763,1988,Master,Couple,87679,0,0,27/07/2013,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,2524,27,0,3,2,5,5,12,High Risk,Drinks,Light,Adult,No child,28,South Africa
7250,1978,Master,Couple,57867,1,0,01/10/2013,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,612,37,1,0,3,4,3,10,Low Risk,Drinks,Heavy,Adult,Has child,18,USA
2005,1990,Master,Couple,35765,1,0,11/12/2013,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,75,25,1,0,1,2,2,5,Low Risk,Meat,Medium,Adult,Has child,6,Germany
10770,1959,Master,Couple,65492,0,0,26/01/2014,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,1045,56,0,0,2,5,4,11,Low Risk,Meat,Medium,Adult,No child,24,Spain
6885,1977,Master,Alone,32952,1,0,01/12/2013,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,55,38,1,0,4,1,1,6,Low Risk,Drinks,Light,Adult,Has child,5,Spain
2072,1969,PHD,Couple,53374,0,1,16/08/2012,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,1064,46,1,1,4,3,4,11,Low Risk,Drinks,Heavy,Adult,Has child,15,Australia
9463,1959,Master,Couple,71706,0,1,13/11/2012,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,1443,56,1,0,5,5,5,15,Low Risk,Drinks,Heavy,Adult,Has child,21,South Africa
6318,1988,Master,Couple,68487,0,0,13/01/2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,1366,27,0,0,3,5,5,13,Low Risk,Drinks,Light,Adult,No child,29,South Africa
4093,1975,Master,Couple,53253,1,1,11/02/2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,436,40,2,0,2,3,3,8,Low Risk,Drinks,Heavy,Adult,Has child,12,South Africa
5751,1973,Undergraduate,Alone,31163,1,0,13/02/2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,38,42,1,0,3,1,1,5,Low Risk,Fish,Light,Adult,Has child,4,Canada
3340,1977,Master,Couple,42014,1,0,17/08/2012,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,436,38,1,0,3,3,3,9,Low Risk,Drinks,Heavy,Adult,Has child,14,India
3594,1973,Master,Couple,54108,1,1,05/11/2012,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,747,42,2,0,2,4,4,10,Low Risk,Drinks,Heavy,Adult,Has child,19,Spain
3584,1955,PHD,Alone,49667,0,0,20/08/2012,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,1396,60,0,1,4,4,5,13,Low Risk,Drinks,Medium,Adult,No child,20,Spain
3643,1974,Master,Couple,63206,0,0,20/03/2014,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,928,41,0,1,2,3,4,9,Low Risk,Drinks,Light,Adult,No child,13,Spain
851,1972,Master,Couple,57136,1,1,09/07/2013,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,642,43,2,0,3,4,4,11,Low Risk,Drinks,Heavy,Adult,Has child,17,Spain
7706,1975,Undergraduate,Couple,46772,0,1,07/11/2012,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,1048,40,1,1,1,5,4,10,Low Risk,Drinks,Heavy,Adult,Has child,24,USA
3967,1971,PHD,Couple,78931,0,0,25/10/2013,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,943,44,0,0,5,5,4,14,Low Risk,Drinks,Light,Adult,No child,23,Canada
10128,1958,Master,Couple,53977,0,1,08/06/2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,907,57,1,0,4,5,4,13,Low Risk,Drinks,Heavy,Adult,Has child,22,Australia
486,1988,Master,Couple,84219,0,0,02/02/2014,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,1198,27,0,0,4,4,5,13,Low Risk,Drinks,Light,Adult,No child,17,Spain
9,1975,Master,Alone,46098,1,1,18/08/2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,120,40,2,0,1,2,2,5,Low Risk,Drinks,Heavy,Adult,Has child,7,India
9451,1965,Master,Couple,73538,0,1,25/11/2012,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,1658,50,1,0,1,5,5,11,High Risk,Drinks,Medium,Adult,Has child,23,Canada
9264,1986,Master,Couple,79529,0,0,27/04/2014,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,1638,29,0,0,5,5,5,15,Low Risk,Meat,Light,Adult,No child,21,Spain
3865,1977,Undergraduate,Couple,20981,0,0,30/04/2013,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,73,38,0,0,5,2,2,9,Low Risk,Gold,Light,Adult,No child,6,Spain
2853,1980,Master,Alone,51766,1,0,11/03/2014,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,275,35,1,0,2,3,3,8,Low Risk,Meat,Medium,Adult,Has child,10,USA
1490,1962,Master,Couple,55759,0,1,28/11/2012,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,854,53,1,0,1,5,4,10,Low Risk,Drinks,Heavy,Adult,Has child,21,Spain
6310,1978,Master,Couple,33039,1,0,09/09/2013,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,78,37,1,0,5,2,2,9,Low Risk,Drinks,Light,Adult,Has child,6,USA
10380,1972,Master,Couple,37787,1,0,20/09/2013,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,106,43,1,0,3,2,2,7,Low Risk,Drinks,Light,Adult,Has child,6,India
3887,1970,Master,Alone,27242,1,0,11/11/2012,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,106,45,1,0,5,1,2,8,Low Risk,Gold,Medium,Adult,Has child,5,Spain
4278,1983,PHD,Alone,87188,0,0,03/06/2013,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,1923,32,0,0,2,4,5,11,High Risk,Drinks,Light,Adult,No child,18,Spain
8643,1971,Master,Couple,69930,0,0,26/05/2013,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,1662,44,0,0,4,5,5,14,Low Risk,Meat,Light,Adult,No child,21,Spain
1998,1976,Master,Alone,37697,1,0,07/02/2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,84,39,1,0,1,2,2,5,Low Risk,Drinks,Light,Adult,Has child,6,Spain
10795,1973,PHD,Couple,37401,1,0,06/05/2014,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,48,42,1,0,5,1,1,7,Low Risk,Drinks,Medium,Adult,Has child,5,South Africa
11110,1973,Master,Alone,3502,1,0,13/04/2013,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,5,42,1,0,3,1,1,5,Low Risk,Drinks,Light,Adult,Has child,0,India
2408,1976,Master,Couple,58597,1,1,20/11/2012,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,733,39,2,0,4,4,4,12,Low Risk,Drinks,Heavy,Adult,Has child,20,Spain
202,1948,PHD,Alone,82032,0,0,05/04/2014,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,1234,67,0,0,3,4,5,12,Low Risk,Meat,Light,Senior,No child,17,Spain
7998,1958,Master,Couple,28087,1,1,11/12/2012,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,112,57,2,0,2,2,2,6,Low Risk,Drinks,Medium,Adult,Has child,6,Spain
